id,user_id,status,created_at,solved_at
2980,584,sent,12/10/2021,12/11/2021
2981,94,sent,12/10/2021,12/11/2021
2982,341,sent,12/14/2021,12/14/2021
2983,732,sent,11/26/2021,11/26/2021
2984,799,sent,12/15/2021,12/15/2021
2985,244,sent,11/28/2021,11/29/2021
2986,769,sent,12/3/2021,12/3/2021
2987,463,sent,12/10/2021,12/12/2021
2988,787,sent,12/9/2021,12/9/2021
2989,657,sent,11/21/2021,11/21/2021
2990,507,sent,12/8/2021,12/8/2021
2991,839,sent,11/23/2021,11/23/2021
2992,536,sent,12/5/2021,12/7/2021
2993,636,sent,12/10/2021,12/12/2021
2994,870,sent,11/28/2021,11/30/2021
2995,878,sent,11/27/2021,11/30/2021
2996,352,sent,12/13/2021,12/13/2021
2997,63,sent,12/10/2021,12/11/2021
2998,693,sent,11/22/2021,11/22/2021
2999,153,sent,12/5/2021,12/5/2021
3000,173,sent,1/5/2022,1/5/2022
3001,976,sent,1/7/2022,1/9/2022
3002,874,sent,12/24/2021,12/26/2021
3003,987,sent,1/10/2022,1/11/2022
3004,984,sent,12/20/2021,12/20/2021
3005,915,sent,12/31/2021,12/31/2021
3006,917,sent,1/10/2022,1/12/2022
3007,256,sent,1/12/2022,1/12/2022
3008,774,sent,12/23/2021,12/23/2021
3009,131,sent,12/19/2021,12/22/2021
3010,503,sent,12/22/2021,12/22/2021
3011,873,sent,1/1/2022,1/3/2022
3012,921,sent,1/14/2022,1/14/2022
3013,445,sent,1/6/2022,1/8/2022
3014,79,sent,1/8/2022,1/8/2022
3015,92,sent,12/24/2021,12/26/2021
3016,239,sent,1/2/2022,1/2/2022
3017,337,sent,12/20/2021,12/20/2021
3018,487,sent,12/23/2021,12/23/2021
3019,374,sent,12/25/2021,12/26/2021
3020,27,sent,1/9/2022,1/9/2022
3021,692,sent,12/27/2021,12/29/2021
3022,944,sent,1/14/2022,1/15/2022
3023,879,sent,12/24/2021,12/24/2021
3024,74,sent,12/16/2021,12/17/2021
3025,196,sent,12/19/2021,12/21/2021
3026,999,sent,1/2/2022,1/2/2022
3027,146,sent,1/7/2022,1/9/2022
3028,390,sent,12/23/2021,12/24/2021
3029,159,sent,1/7/2022,1/7/2022
3030,861,sent,1/3/2022,1/3/2022
3031,63,sent,12/30/2021,12/31/2021
3032,158,sent,1/4/2022,1/4/2022
3033,47,sent,1/7/2022,1/9/2022
3034,858,sent,12/27/2021,12/27/2021
3035,221,sent,1/1/2022,1/1/2022
3036,988,sent,12/21/2021,12/22/2021
3037,268,sent,1/11/2022,1/12/2022
3038,354,sent,1/15/2022,1/15/2022
3039,251,sent,12/25/2021,12/26/2021
3040,496,sent,12/17/2021,12/17/2021
3041,133,sent,1/8/2022,1/8/2022
3042,215,sent,12/19/2021,12/21/2021
3043,190,sent,12/16/2021,12/17/2021
3044,203,sent,1/5/2022,1/7/2022
3045,43,sent,12/29/2021,12/30/2021
3046,203,sent,1/10/2022,1/10/2022
3047,82,sent,1/14/2022,1/15/2022
3048,172,sent,12/24/2021,12/24/2021
3049,254,sent,1/10/2022,1/10/2022
3050,623,sent,12/30/2021,12/31/2021
3051,958,sent,1/11/2022,1/13/2022
3052,465,sent,1/1/2022,1/2/2022
3053,741,sent,1/6/2022,1/6/2022
3054,823,sent,12/23/2021,12/24/2021
3055,487,sent,12/19/2021,12/19/2021
3056,914,sent,1/11/2022,1/11/2022
3057,777,sent,1/3/2022,1/5/2022
3058,154,sent,12/23/2021,12/24/2021
3059,356,sent,1/1/2022,1/4/2022
3060,701,sent,12/18/2021,12/21/2021
3061,250,sent,1/6/2022,1/6/2022
3062,578,sent,12/30/2021,12/30/2021
3063,744,sent,12/20/2021,12/21/2021
3064,983,sent,1/3/2022,1/3/2022
3065,459,sent,1/14/2022,1/15/2022
3066,779,sent,1/3/2022,1/4/2022
3067,466,sent,12/27/2021,12/28/2021
3068,950,sent,12/31/2021,1/2/2022
3069,557,sent,12/16/2021,12/16/2021
3070,375,sent,12/18/2021,12/18/2021
3071,219,sent,12/31/2021,12/31/2021
3072,660,sent,1/10/2022,1/10/2022
3073,238,sent,1/2/2022,1/2/2022
3074,298,sent,12/22/2021,12/22/2021
3075,582,sent,1/7/2022,1/7/2022
3076,865,sent,1/5/2022,1/6/2022
3077,148,sent,1/3/2022,1/6/2022
3078,470,sent,1/8/2022,1/8/2022
3079,509,sent,12/24/2021,12/25/2021
3080,7,sent,12/17/2021,12/17/2021
3081,333,sent,1/10/2022,1/10/2022
3082,683,sent,1/4/2022,1/7/2022
3083,184,sent,12/27/2021,12/27/2021
3084,349,sent,1/10/2022,1/10/2022
3085,484,sent,12/18/2021,12/18/2021
3086,111,sent,12/31/2021,1/3/2022
3087,615,sent,12/18/2021,12/19/2021
3088,944,sent,1/5/2022,1/6/2022
3089,640,sent,1/4/2022,1/4/2022
3090,110,sent,12/25/2021,12/25/2021
3091,242,sent,12/16/2021,12/16/2021
3092,909,sent,12/20/2021,12/20/2021
3093,890,sent,12/24/2021,12/24/2021
3094,174,sent,1/9/2022,1/11/2022
3095,247,sent,1/14/2022,1/15/2022
3096,939,sent,1/13/2022,1/15/2022
3097,303,sent,1/16/2022,1/16/2022
3098,805,sent,12/29/2021,12/31/2021
3099,201,sent,12/23/2021,12/23/2021
3100,713,sent,1/9/2022,1/11/2022
3101,753,sent,1/2/2022,1/2/2022
3102,646,sent,1/5/2022,1/5/2022
3103,597,sent,12/17/2021,12/17/2021
3104,519,sent,12/23/2021,12/24/2021
3105,923,sent,1/8/2022,1/9/2022
3106,720,sent,12/31/2021,1/2/2022
3107,38,sent,1/10/2022,1/10/2022
3108,773,sent,12/27/2021,12/27/2021
3109,66,sent,12/31/2021,12/31/2021
3110,129,sent,1/14/2022,1/14/2022
3111,237,sent,12/16/2021,12/17/2021
3112,832,sent,12/23/2021,12/23/2021
3113,170,sent,12/22/2021,12/22/2021
3114,766,sent,12/23/2021,12/25/2021
3115,882,sent,1/11/2022,1/12/2022
3116,871,sent,12/28/2021,12/30/2021
3117,430,sent,12/24/2021,12/26/2021
3118,746,sent,1/2/2022,1/2/2022
3119,255,sent,12/27/2021,12/27/2021
3120,195,sent,1/8/2022,1/8/2022
3121,678,sent,12/18/2021,12/18/2021
3122,792,sent,12/20/2021,12/21/2021
3123,721,sent,12/20/2021,12/22/2021
3124,492,sent,1/4/2022,1/5/2022
3125,170,sent,12/29/2021,12/29/2021
3126,275,sent,1/15/2022,1/15/2022
3127,428,sent,1/3/2022,1/6/2022
3128,177,sent,12/31/2021,1/2/2022
3129,302,sent,12/20/2021,12/21/2021
3130,858,sent,12/18/2021,12/18/2021
3131,214,sent,1/10/2022,1/11/2022
3132,370,sent,12/16/2021,12/16/2021
3133,616,sent,12/28/2021,12/30/2021
3134,78,sent,12/21/2021,12/22/2021
3135,603,sent,1/8/2022,1/9/2022
3136,588,sent,12/31/2021,12/31/2021
3137,303,sent,12/23/2021,12/25/2021
3138,529,sent,12/25/2021,12/25/2021
3139,490,sent,12/30/2021,12/31/2021
3140,544,sent,1/11/2022,1/11/2022
3141,298,sent,12/28/2021,12/28/2021
3142,629,sent,1/3/2022,1/5/2022
3143,954,sent,1/4/2022,1/7/2022
3144,281,sent,1/4/2022,1/4/2022
3145,209,sent,1/4/2022,1/4/2022
3146,986,sent,1/12/2022,1/12/2022
3147,720,sent,12/26/2021,12/28/2021
3148,304,sent,12/25/2021,12/25/2021
3149,350,sent,1/12/2022,1/12/2022
3150,445,sent,12/16/2021,12/18/2021
3151,120,sent,12/27/2021,12/28/2021
3152,325,sent,1/3/2022,1/3/2022
3153,627,sent,1/9/2022,1/11/2022
3154,502,sent,12/21/2021,12/22/2021
3155,565,sent,12/16/2021,12/16/2021
3156,278,sent,12/16/2021,12/16/2021
3157,570,sent,12/28/2021,12/28/2021
3158,103,sent,12/17/2021,12/17/2021
3159,191,sent,1/15/2022,1/16/2022
3160,881,sent,1/7/2022,1/7/2022
3161,617,sent,12/27/2021,12/27/2021
3162,797,sent,1/3/2022,1/4/2022
3163,239,sent,1/15/2022,1/15/2022
3164,998,sent,12/30/2021,1/1/2022
3165,657,sent,12/27/2021,12/29/2021
3166,285,sent,12/21/2021,12/21/2021
3167,572,sent,1/7/2022,1/7/2022
3168,838,sent,12/20/2021,12/20/2021
3169,939,sent,1/8/2022,1/8/2022
3170,44,sent,1/1/2022,1/1/2022
3171,767,sent,1/12/2022,1/13/2022
3172,13,sent,1/10/2022,1/10/2022
3173,987,sent,12/24/2021,12/24/2021
3174,363,sent,12/22/2021,12/23/2021
3175,574,sent,1/7/2022,1/7/2022
3176,650,sent,12/23/2021,12/24/2021
3177,11,sent,1/14/2022,1/14/2022
3178,698,sent,12/30/2021,12/31/2021
3179,636,sent,12/28/2021,12/29/2021
3180,261,sent,12/24/2021,12/25/2021
3181,300,sent,1/12/2022,1/12/2022
3182,705,sent,1/1/2022,1/2/2022
3183,403,sent,12/20/2021,12/20/2021
3184,99,sent,1/11/2022,1/12/2022
3185,989,sent,12/17/2021,12/18/2021
3186,436,sent,12/19/2021,12/20/2021
3187,60,sent,1/6/2022,1/7/2022
3188,153,sent,1/14/2022,1/14/2022
3189,392,sent,12/28/2021,12/30/2021
3190,470,sent,1/1/2022,1/2/2022
3191,162,sent,12/25/2021,12/25/2021
3192,499,sent,1/14/2022,1/15/2022
3193,84,sent,12/19/2021,12/19/2021
3194,92,sent,12/17/2021,12/17/2021
3195,846,sent,12/23/2021,12/24/2021
3196,158,sent,1/13/2022,1/14/2022
3197,979,sent,1/7/2022,1/7/2022
3198,408,sent,12/26/2021,12/28/2021
3199,672,sent,1/7/2022,1/8/2022
3200,669,sent,1/1/2022,1/1/2022
3201,364,sent,12/17/2021,12/19/2021
3202,110,sent,12/27/2021,12/27/2021
3203,885,sent,12/24/2021,12/25/2021
3204,672,sent,12/29/2021,1/1/2022
3205,24,sent,12/25/2021,12/25/2021
3206,273,sent,1/5/2022,1/6/2022
3207,999,sent,1/9/2022,1/11/2022
3208,853,sent,12/26/2021,12/28/2021
3209,631,sent,12/23/2021,12/23/2021
3210,699,sent,12/30/2021,12/30/2021
3211,705,sent,12/31/2021,1/3/2022
3212,754,sent,1/6/2022,1/6/2022
3213,359,sent,1/8/2022,1/8/2022
3214,363,sent,1/14/2022,1/17/2022
3215,801,sent,12/17/2021,12/17/2021
3216,320,sent,12/27/2021,12/27/2021
3217,254,sent,12/22/2021,12/22/2021
3218,534,sent,1/5/2022,1/5/2022
3219,776,sent,1/5/2022,1/5/2022
3220,628,sent,1/11/2022,1/11/2022
3221,10,sent,12/28/2021,12/30/2021
3222,42,sent,12/26/2021,12/26/2021
3223,754,sent,1/6/2022,1/6/2022
3224,734,sent,1/8/2022,1/9/2022
3225,770,sent,12/28/2021,12/28/2021
3226,430,sent,12/29/2021,12/30/2021
3227,89,sent,1/2/2022,1/3/2022
3228,449,sent,12/27/2021,12/28/2021
3229,493,sent,1/5/2022,1/6/2022
3230,159,sent,1/9/2022,1/10/2022
3231,80,sent,1/3/2022,1/4/2022
3232,461,sent,12/31/2021,12/31/2021
3233,823,sent,1/7/2022,1/8/2022
3234,751,sent,1/1/2022,1/1/2022
3235,578,sent,1/1/2022,1/4/2022
3236,587,sent,1/15/2022,1/15/2022
3237,239,sent,1/11/2022,1/12/2022
3238,375,sent,12/26/2021,12/27/2021
3239,286,sent,12/27/2021,12/28/2021
3240,416,sent,12/24/2021,12/25/2021
3241,213,sent,1/7/2022,1/7/2022
3242,958,sent,1/4/2022,1/5/2022
3243,634,sent,1/12/2022,1/12/2022
3244,918,sent,12/22/2021,12/23/2021
3245,921,sent,12/25/2021,12/25/2021
3246,817,sent,12/17/2021,12/17/2021
3247,107,sent,12/30/2021,12/30/2021
3248,918,sent,1/6/2022,1/6/2022
3249,874,sent,12/18/2021,12/18/2021
3250,435,sent,12/20/2021,12/20/2021
3251,747,sent,12/30/2021,12/31/2021
3252,380,sent,1/12/2022,1/15/2022
3253,574,sent,1/14/2022,1/15/2022
3254,503,sent,1/4/2022,1/4/2022
3255,935,sent,1/2/2022,1/2/2022
3256,432,sent,12/25/2021,12/26/2021
3257,435,sent,12/19/2021,12/19/2021
3258,170,sent,12/22/2021,12/23/2021
3259,608,sent,1/8/2022,1/9/2022
3260,969,sent,1/10/2022,1/10/2022
3261,771,sent,12/30/2021,12/30/2021
3262,137,sent,1/2/2022,1/2/2022
3263,621,sent,1/13/2022,1/14/2022
3264,682,sent,12/30/2021,12/31/2021
3265,338,sent,12/20/2021,12/20/2021
3266,922,sent,12/24/2021,12/25/2021
3267,236,sent,12/18/2021,12/18/2021
3268,435,sent,12/19/2021,12/21/2021
3269,955,sent,12/31/2021,12/31/2021
3270,451,sent,12/26/2021,12/28/2021
3271,1,sent,1/16/2022,1/16/2022
3272,130,sent,1/4/2022,1/6/2022
3273,525,sent,1/15/2022,1/16/2022
3274,338,sent,12/18/2021,12/18/2021
3275,776,sent,1/15/2022,1/16/2022
3276,29,sent,12/28/2021,12/29/2021
3277,937,sent,1/5/2022,1/5/2022
3278,913,sent,1/1/2022,1/1/2022
3279,987,sent,1/4/2022,1/6/2022
3280,366,sent,12/21/2021,12/21/2021
3281,158,sent,12/26/2021,12/26/2021
3282,213,sent,12/26/2021,12/26/2021
3283,912,sent,1/14/2022,1/15/2022
3284,409,sent,12/23/2021,12/23/2021
3285,905,sent,12/26/2021,12/29/2021
3286,564,sent,12/18/2021,12/19/2021
3287,507,sent,12/17/2021,12/17/2021
3288,311,sent,12/27/2021,12/28/2021
3289,500,sent,12/28/2021,12/28/2021
3290,482,sent,12/19/2021,12/19/2021
3291,628,sent,1/6/2022,1/7/2022
3292,605,sent,1/7/2022,1/7/2022
3293,415,sent,1/9/2022,1/10/2022
3294,765,sent,12/28/2021,12/29/2021
3295,216,sent,1/4/2022,1/4/2022
3296,364,sent,12/31/2021,12/31/2021
3297,746,sent,1/3/2022,1/5/2022
3298,803,sent,12/17/2021,12/18/2021
3299,183,sent,12/23/2021,12/26/2021
3300,111,sent,1/14/2022,1/14/2022
3301,264,sent,1/12/2022,1/12/2022
3302,190,sent,12/17/2021,12/17/2021
3303,987,sent,12/31/2021,12/31/2021
3304,83,sent,1/14/2022,1/14/2022
3305,979,sent,1/15/2022,1/17/2022
3306,246,sent,1/3/2022,1/3/2022
3307,733,sent,12/24/2021,12/26/2021
3308,231,sent,1/3/2022,1/3/2022
3309,247,sent,1/3/2022,1/3/2022
3310,778,sent,12/31/2021,1/2/2022
3311,402,sent,12/25/2021,12/26/2021
3312,154,sent,1/8/2022,1/8/2022
3313,975,sent,1/13/2022,1/13/2022
3314,152,sent,12/26/2021,12/26/2021
3315,526,sent,12/22/2021,12/22/2021
3316,504,sent,12/28/2021,12/31/2021
3317,57,sent,12/28/2021,12/28/2021
3318,361,sent,12/28/2021,12/29/2021
3319,256,sent,1/13/2022,1/14/2022
3320,519,sent,1/5/2022,1/6/2022
3321,846,sent,1/9/2022,1/10/2022
3322,860,sent,1/16/2022,1/17/2022
3323,813,sent,1/2/2022,1/4/2022
3324,12,sent,1/1/2022,1/1/2022
3325,478,sent,12/26/2021,12/26/2021
3326,520,sent,12/19/2021,12/19/2021
3327,889,sent,12/27/2021,12/27/2021
3328,669,sent,1/14/2022,1/14/2022
3329,69,sent,1/4/2022,1/5/2022
3330,672,sent,1/3/2022,1/4/2022
3331,445,sent,12/22/2021,12/22/2021
3332,165,sent,1/12/2022,1/13/2022
3333,703,sent,1/3/2022,1/3/2022
3334,640,sent,12/21/2021,12/22/2021
3335,437,sent,1/9/2022,1/11/2022
3336,375,sent,12/27/2021,12/29/2021
3337,904,sent,12/23/2021,12/24/2021
3338,396,sent,12/27/2021,12/27/2021
3339,229,sent,12/21/2021,12/22/2021
3340,438,sent,12/30/2021,12/31/2021
3341,184,sent,1/13/2022,1/15/2022
3342,233,sent,1/7/2022,1/7/2022
3343,825,sent,12/20/2021,12/20/2021
3344,727,sent,12/31/2021,12/31/2021
3345,728,sent,12/28/2021,12/28/2021
3346,796,sent,1/11/2022,1/13/2022
3347,578,sent,12/23/2021,12/24/2021
3348,790,sent,12/19/2021,12/19/2021
3349,762,sent,1/15/2022,1/17/2022
3350,606,sent,1/9/2022,1/10/2022
3351,350,sent,1/2/2022,1/4/2022
3352,87,sent,12/28/2021,12/29/2021
3353,318,sent,12/24/2021,12/24/2021
3354,874,sent,1/7/2022,1/8/2022
3355,180,sent,12/23/2021,12/24/2021
3356,684,sent,12/22/2021,12/23/2021
3357,771,sent,12/30/2021,12/30/2021
3358,595,sent,12/17/2021,12/17/2021
3359,582,sent,1/9/2022,1/9/2022
3360,474,sent,1/11/2022,1/11/2022
3361,757,sent,1/2/2022,1/2/2022
3362,208,sent,1/14/2022,1/15/2022
3363,618,sent,1/12/2022,1/12/2022
3364,368,sent,12/27/2021,12/28/2021
3365,535,sent,1/7/2022,1/8/2022
3366,262,sent,1/3/2022,1/4/2022
3367,652,sent,1/2/2022,1/2/2022
3368,772,sent,12/31/2021,1/2/2022
3369,516,sent,1/6/2022,1/6/2022
3370,280,sent,12/18/2021,12/18/2021
3371,261,sent,12/27/2021,12/28/2021
3372,255,sent,12/21/2021,12/21/2021
3373,794,sent,12/16/2021,12/17/2021
3374,379,sent,1/12/2022,1/14/2022
3375,116,sent,12/25/2021,12/25/2021
3376,989,sent,12/28/2021,12/28/2021
3377,26,sent,12/23/2021,12/23/2021
3378,606,sent,12/27/2021,12/27/2021
3379,309,sent,1/1/2022,1/2/2022
3380,401,sent,1/1/2022,1/1/2022
3381,997,sent,12/26/2021,12/27/2021
3382,785,sent,12/24/2021,12/24/2021
3383,726,sent,12/28/2021,12/31/2021
3384,681,sent,1/6/2022,1/6/2022
3385,296,sent,12/30/2021,12/31/2021
3386,168,sent,12/16/2021,12/16/2021
3387,567,sent,12/30/2021,12/30/2021
3388,244,sent,1/4/2022,1/4/2022
3389,600,sent,1/6/2022,1/6/2022
3390,706,sent,1/5/2022,1/7/2022
3391,950,sent,12/26/2021,12/26/2021
3392,728,sent,12/16/2021,12/16/2021
3393,760,sent,1/2/2022,1/3/2022
3394,511,sent,1/9/2022,1/10/2022
3395,378,sent,1/9/2022,1/9/2022
3396,947,sent,12/27/2021,12/27/2021
3397,890,sent,1/12/2022,1/13/2022
3398,159,sent,12/25/2021,12/26/2021
3399,104,sent,1/7/2022,1/7/2022
3400,501,sent,12/28/2021,12/29/2021
3401,191,sent,12/16/2021,12/18/2021
3402,371,sent,12/29/2021,12/29/2021
3403,364,sent,12/20/2021,12/22/2021
3404,364,sent,1/14/2022,1/14/2022
3405,995,sent,1/10/2022,1/13/2022
3406,635,sent,1/1/2022,1/2/2022
3407,259,sent,1/8/2022,1/9/2022
3408,163,sent,12/25/2021,12/27/2021
3409,572,sent,1/6/2022,1/6/2022
3410,972,sent,1/15/2022,1/16/2022
3411,889,sent,12/22/2021,12/23/2021
3412,990,sent,1/5/2022,1/6/2022
3413,905,sent,12/24/2021,12/24/2021
3414,161,sent,1/6/2022,1/7/2022
3415,405,sent,1/3/2022,1/4/2022
3416,980,sent,12/24/2021,12/24/2021
3417,419,sent,1/15/2022,1/16/2022
3418,753,sent,12/18/2021,12/18/2021
3419,188,sent,1/12/2022,1/12/2022
3420,885,sent,1/13/2022,1/14/2022
3421,746,sent,12/24/2021,12/25/2021
3422,912,sent,1/14/2022,1/15/2022
3423,468,sent,12/31/2021,12/31/2021
3424,335,sent,12/16/2021,12/17/2021
3425,675,sent,1/5/2022,1/5/2022
3426,305,sent,12/22/2021,12/22/2021
3427,253,sent,1/8/2022,1/11/2022
3428,931,sent,1/5/2022,1/5/2022
3429,609,sent,1/7/2022,1/8/2022
3430,510,sent,1/7/2022,1/7/2022
3431,734,sent,1/10/2022,1/10/2022
3432,738,sent,1/16/2022,1/18/2022
3433,255,sent,1/15/2022,1/16/2022
3434,842,sent,12/23/2021,12/23/2021
3435,709,sent,1/7/2022,1/10/2022
3436,470,sent,1/13/2022,1/13/2022
3437,176,sent,12/27/2021,12/27/2021
3438,717,sent,12/18/2021,12/18/2021
3439,760,sent,12/21/2021,12/21/2021
3440,239,sent,12/18/2021,12/19/2021
3441,461,sent,1/2/2022,1/4/2022
3442,898,sent,1/6/2022,1/8/2022
3443,31,sent,12/30/2021,12/30/2021
3444,417,sent,1/5/2022,1/5/2022
3445,136,sent,12/21/2021,12/21/2021
3446,531,sent,1/14/2022,1/14/2022
3447,960,sent,12/27/2021,12/28/2021
3448,145,sent,12/27/2021,12/27/2021
3449,991,sent,1/13/2022,1/14/2022
3450,871,sent,1/6/2022,1/6/2022
3451,749,sent,1/8/2022,1/9/2022
3452,313,sent,1/3/2022,1/4/2022
3453,524,sent,1/10/2022,1/12/2022
3454,749,sent,12/22/2021,12/23/2021
3455,100,sent,12/20/2021,12/21/2021
3456,22,sent,12/21/2021,12/21/2021
3457,959,sent,12/16/2021,12/16/2021
3458,162,sent,12/30/2021,12/30/2021
3459,766,sent,1/1/2022,1/2/2022
3460,63,sent,12/29/2021,12/29/2021
3461,361,sent,12/29/2021,12/31/2021
3462,442,sent,12/17/2021,12/17/2021
3463,472,sent,1/13/2022,1/14/2022
3464,617,sent,1/3/2022,1/3/2022
3465,590,sent,12/26/2021,12/28/2021
3466,459,sent,1/10/2022,1/10/2022
3467,742,sent,1/1/2022,1/1/2022
3468,126,sent,1/10/2022,1/11/2022
3469,608,sent,1/10/2022,1/11/2022
3470,982,sent,1/8/2022,1/8/2022
3471,349,sent,1/2/2022,1/3/2022
3472,153,sent,12/21/2021,12/21/2021
3473,159,sent,12/17/2021,12/18/2021
3474,292,sent,12/26/2021,12/27/2021
3475,781,sent,12/18/2021,12/18/2021
3476,101,sent,1/9/2022,1/11/2022
3477,352,sent,1/13/2022,1/13/2022
3478,92,sent,12/19/2021,12/19/2021
3479,749,sent,12/27/2021,12/30/2021
3480,147,sent,12/17/2021,12/18/2021
3481,547,sent,12/27/2021,12/28/2021
3482,920,sent,1/8/2022,1/8/2022
3483,171,sent,12/25/2021,12/25/2021
3484,787,sent,12/19/2021,12/21/2021
3485,869,sent,1/2/2022,1/4/2022
3486,72,sent,1/10/2022,1/11/2022
3487,96,sent,12/28/2021,12/28/2021
3488,629,sent,1/7/2022,1/7/2022
3489,881,sent,12/27/2021,12/28/2021
3490,376,sent,1/7/2022,1/7/2022
3491,901,sent,12/30/2021,12/30/2021
3492,13,sent,12/26/2021,12/26/2021
3493,994,sent,1/13/2022,1/13/2022
3494,553,sent,12/23/2021,12/24/2021
3495,518,sent,1/7/2022,1/8/2022
3496,518,sent,1/10/2022,1/12/2022
3497,368,sent,12/18/2021,12/19/2021
3498,599,sent,12/16/2021,12/17/2021
3499,67,sent,1/10/2022,1/12/2022
3500,259,sent,1/15/2022,1/18/2022
3501,144,sent,12/27/2021,12/29/2021
3502,706,sent,1/7/2022,1/7/2022
3503,861,sent,1/9/2022,1/12/2022
3504,864,sent,12/25/2021,12/25/2021
3505,372,sent,1/1/2022,1/1/2022
3506,149,sent,1/2/2022,1/2/2022
3507,335,sent,12/22/2021,12/22/2021
3508,35,sent,12/24/2021,12/25/2021
3509,795,sent,1/12/2022,1/12/2022
3510,635,sent,12/20/2021,12/22/2021
3511,585,sent,1/1/2022,1/1/2022
3512,504,sent,12/24/2021,12/25/2021
3513,619,sent,1/8/2022,1/8/2022
3514,399,sent,1/1/2022,1/3/2022
3515,771,sent,12/16/2021,12/17/2021
3516,888,sent,1/9/2022,1/9/2022
3517,762,sent,12/23/2021,12/23/2021
3518,153,sent,1/12/2022,1/12/2022
3519,972,sent,1/4/2022,1/4/2022
3520,838,sent,1/10/2022,1/10/2022
3521,539,sent,1/5/2022,1/7/2022
3522,730,sent,12/23/2021,12/23/2021
3523,11,sent,1/16/2022,1/17/2022
3524,769,sent,12/26/2021,12/28/2021
3525,834,sent,12/23/2021,12/23/2021
3526,2,sent,1/11/2022,1/11/2022
3527,852,sent,12/22/2021,12/25/2021
3528,147,sent,12/29/2021,12/29/2021
3529,452,sent,12/21/2021,12/21/2021
3530,71,sent,12/30/2021,12/30/2021
3531,459,sent,12/28/2021,12/28/2021
3532,742,sent,12/17/2021,12/17/2021
3533,774,sent,12/21/2021,12/21/2021
3534,915,sent,12/21/2021,12/21/2021
3535,281,sent,12/16/2021,12/18/2021
3536,619,sent,1/2/2022,1/3/2022
3537,101,sent,1/2/2022,1/2/2022
3538,939,sent,1/10/2022,1/10/2022
3539,268,sent,12/16/2021,12/17/2021
3540,365,sent,12/19/2021,12/20/2021
3541,954,sent,12/25/2021,12/25/2021
3542,376,sent,1/12/2022,1/13/2022
3543,545,sent,12/26/2021,12/27/2021
3544,418,sent,1/6/2022,1/8/2022
3545,47,sent,12/20/2021,12/22/2021
3546,544,sent,1/6/2022,1/6/2022
3547,279,sent,12/21/2021,12/21/2021
3548,70,sent,1/1/2022,1/2/2022
3549,201,sent,1/8/2022,1/10/2022
3550,678,sent,1/13/2022,1/13/2022
3551,368,sent,1/14/2022,1/14/2022
3552,377,sent,12/26/2021,12/26/2021
3553,393,sent,1/14/2022,1/16/2022
3554,356,sent,1/5/2022,1/6/2022
3555,279,sent,12/31/2021,12/31/2021
3556,480,sent,1/10/2022,1/10/2022
3557,962,sent,1/3/2022,1/4/2022
3558,386,sent,12/20/2021,12/20/2021
3559,123,sent,1/1/2022,1/1/2022
3560,52,sent,1/5/2022,1/7/2022
3561,647,sent,1/6/2022,1/8/2022
3562,63,sent,1/4/2022,1/7/2022
3563,124,sent,12/19/2021,12/20/2021
3564,995,sent,1/15/2022,1/16/2022
3565,295,sent,12/26/2021,12/27/2021
3566,922,sent,12/31/2021,12/31/2021
3567,260,sent,1/4/2022,1/6/2022
3568,68,sent,12/29/2021,12/29/2021
3569,283,sent,1/2/2022,1/3/2022
3570,693,sent,12/22/2021,12/23/2021
3571,978,sent,1/5/2022,1/6/2022
3572,654,sent,12/23/2021,12/23/2021
3573,617,sent,12/21/2021,12/21/2021
3574,634,sent,12/23/2021,12/23/2021
3575,803,sent,1/1/2022,1/2/2022
3576,940,sent,12/29/2021,12/29/2021
3577,122,sent,1/3/2022,1/4/2022
3578,90,sent,1/9/2022,1/9/2022
3579,317,sent,12/19/2021,12/20/2021
3580,54,sent,12/16/2021,12/16/2021
3581,394,sent,1/13/2022,1/13/2022
3582,616,sent,1/3/2022,1/5/2022
3583,952,sent,12/21/2021,12/21/2021
3584,402,sent,1/15/2022,1/17/2022
3585,633,sent,12/22/2021,12/23/2021
3586,791,sent,1/8/2022,1/8/2022
3587,705,sent,12/17/2021,12/17/2021
3588,981,sent,1/8/2022,1/8/2022
3589,567,sent,1/5/2022,1/8/2022
3590,144,sent,1/3/2022,1/5/2022
3591,984,sent,1/10/2022,1/11/2022
3592,840,sent,12/17/2021,12/17/2021
3593,642,sent,1/7/2022,1/7/2022
3594,502,sent,12/29/2021,12/31/2021
3595,954,sent,1/5/2022,1/5/2022
3596,879,sent,1/3/2022,1/3/2022
3597,905,sent,12/16/2021,12/16/2021
3598,190,sent,1/11/2022,1/13/2022
3599,880,sent,1/11/2022,1/11/2022
3600,921,sent,12/27/2021,12/27/2021
3601,29,sent,1/5/2022,1/6/2022
3602,538,sent,12/21/2021,12/23/2021
3603,311,sent,1/13/2022,1/13/2022
3604,207,sent,1/6/2022,1/6/2022
3605,534,sent,1/2/2022,1/3/2022
3606,628,sent,12/24/2021,12/26/2021
3607,858,sent,12/23/2021,12/24/2021
3608,22,sent,12/31/2021,1/1/2022
3609,258,sent,1/3/2022,1/3/2022
3610,762,sent,12/23/2021,12/23/2021
3611,406,sent,12/24/2021,12/24/2021
3612,118,sent,1/6/2022,1/7/2022
3613,330,sent,1/14/2022,1/15/2022
3614,416,sent,12/23/2021,12/25/2021
